Station:;10488;;;;;;;;
Hauptfrucht:;Zuckerr黚e;Zwischenfrucht:;keine;;;;;;
2007;70;2,1;2,25;0;0;90,9;26,3;546,8;50
2007;71;2,5;2,52;0;0;87,8;25,8;544,3;50
2007;72;2,3;2,22;0;0;84,9;25,3;542,1;50
2007;73;2;1,86;0;0;82,6;24,9;540,2;50
2007;74;1,5;1,29;0;0;81;24,7;539;50
2007;75;1,8;1,57;0;0;79;24,4;537,4;50
2007;76;0,8;0,63;1,4;0;80;24,5;538,2;50
2007;77;0,8;0,64;1;0;80,4;24,6;538,5;50
2007;78;0,7;0,58;0;0;79,7;24,5;537,9;50
2007;79;0,6;0,54;0,6;0;79,7;24,5;538;50
2007;80;0,6;0,54;4,3;0;84,4;25,2;541,7;50
2007;81;0,7;0,63;7,2;0;92,7;26,5;548,2;50
2007;82;1,6;1,87;7,3;0;99,5;27,6;553,6;50
2007;83;1,9;2,21;0;0;96,7;27,2;551,4;50
2007;84;2,8;3,09;0;0;92,8;26,6;548,3;50
2007;85;2,9;2,98;0;0;89;26;545,3;50
2007;86;2,9;2,81;0;0;85,5;25,4;542,5;50
2007;87;2,7;2,46;0;0;82,4;24,9;540,1;50
2007;88;2,7;2,32;0;0;79,4;24,5;537,8;50
2007;89;2,1;1,76;0;0;77,2;24,1;536;50
2007;90;2,7;2,16;0;0;74,5;23,7;533,8;50
2007;91;3,3;2,49;0;0;71,3;23,2;531,3;50
2007;92;3,2;2,32;0;0;68,4;22,7;529;50
2007;93;2,1;1,47;0;0;66,5;22,4;527,5;50
2007;94;2,6;1,76;0;0;64,3;22,1;525,8;50
2007;95;2,6;1,67;0;0;62,2;21,7;524,1;50
2007;96;1,2;0,74;0;0;61,2;21,6;523,4;50
2007;97;2,3;1,41;0;0;59,4;21,3;522;50
2007;98;0,9;0,53;0;0;58,8;21,2;521,4;50
2007;99;2;1,17;0;0;57,3;21;520,3;50
2007;100;1,2;0,68;0;0;56,4;20,8;519,6;50
2007;101;2,1;1,18;0;0;54,9;20,6;518,4;50
2007;102;3,7;2,04;0;0;52,4;20,2;516,4;50
2007;103;4,1;2,17;0;0;49,6;19,7;514,2;50
2007;104;4,4;2,21;0;0;46,8;19,3;512;50
2007;105;4,1;1,93;0;0;44,4;18,9;510;50
2007;106;4,4;2,03;0;0;41,8;18,5;508;50
2007;107;3,5;1,55;0;0;39,8;18,2;506,5;50
2007;108;1,7;0,74;0;0;38,9;18;505,7;50
2007;109;3,7;1,55;0;0;36,9;17,7;504,2;50
2007;110;2;0,82;0;0;35,9;17,6;503,4;50
2007;111;3,2;1,3;0;0;34,3;17,3;502,1;50
2007;112;3,9;1,53;0;0;32,3;17;500,5;50
2007;113;4,2;1,58;0;0;30,3;16,7;499;50
2007;114;2,1;0,77;1;0;30,6;16,7;499,2;50
2007;115;3,8;1,41;0;0;28,8;16,5;497,8;50
2007;116;4,8;1,74;0;0;26,6;16,1;496;50
2007;117;5;1,73;0;0;24,4;15,8;494,3;50
2007;118;4,7;1,61;0;0;22,4;15,4;492,7;50
2007;119;3,4;1,14;0;0;20,9;15,2;491,5;50
2007;120;4,1;1,32;0;0;19,3;14,9;490,2;50
2007;121;4,1;1,32;0;0;17,6;14,7;488,9;50
2007;122;4,4;1,38;0;0;15,9;14,4;487,5;50
2007;123;4,7;1,44;0;0;14;14,1;486,1;50
2007;124;4,8;1,45;0;0;12,2;13,8;484,6;50
2007;125;4,3;1,3;0;0;10,5;13,6;483,3;50
2007;126;2,5;0,75;0;0;9,6;13,4;482,6;50
2007;127;1,5;0,44;7;0;17,9;14,7;489,2;50
2007;128;1,9;0,65;17,5;0;39,3;18,1;506;50
2007;129;3;1,77;0;0;37;17,7;504,2;50
2007;130;1,4;0,77;3,5;0;40,5;18,3;507;50
2007;131;2,3;1,41;0;0;38,7;18;505,6;50
2007;132;2,6;1,51;5,8;0;44,2;18,9;509,9;50
2007;133;4,6;3,09;0;0;40,3;18,3;506,8;50
2007;134;3,9;2,36;13,6;0;54,6;20,5;518,1;50
2007;135;1,9;1,7;1,2;0;53,9;20,4;517,6;50
2007;136;3,5;3,13;0,4;0;50,5;19,9;514,9;50
2007;137;2,2;1,77;3,9;0;54,7;20,5;517;51,7
2007;138;4,8;4,05;0;0;49,7;19,8;513;51,7
2007;139;5,5;4,01;0;0;44,8;19;508,9;51,7
2007;140;5,7;3,62;0;0;40,4;18,3;505,3;51,7
2007;141;6;3,38;0;0;36,2;17,6;501,9;51,7
2007;142;4;2,1;55,1;1;100;27,7;554;51,7
2007;143;2,9;3,39;0,1;0;96;27,1;550,7;51,7
2007;144;5,4;5,84;0;0;88,8;25,9;544,9;51,7
2007;145;4,7;4,58;3,4;0;87,4;25,7;543,7;51,7
2007;146;3,5;3,3;4,5;0;88,9;25,9;544,9;51,7
2007;147;3,3;3,23;28,1;15,7;100;27,7;554;53,3
2007;148;2,2;2,5;20,5;18;100;27,7;554;53,3
2007;149;2,5;2,91;0,9;0;97,6;27,3;552;53,3
2007;150;2,6;2,9;1,1;0;95,5;27;550,2;53,3
2007;151;3,8;4,07;0;0;90,6;26,2;546,1;53,3
2007;152;5,1;5,07;0;0;84,6;25,3;541;53,3
2007;153;2,8;2,55;0;0;82,1;24,9;538,5;55
2007;154;1,5;1,34;0,1;0;80,7;24,7;537,3;55
2007;155;1,6;1,39;0;0;79,1;24,4;535,9;55
2007;156;2,4;2,05;0;0;76,8;24;533,8;55
2007;157;3,8;3,05;0;0;73,3;23,5;530,8;55
2007;158;4,6;3,52;2,5;0;72,1;23,3;529,8;55
2007;159;6,1;4,55;0;0;67,9;22,6;525,2;56,7
2007;160;4,9;3,43;2,8;0;67,1;22,5;524,5;56,7
2007;161;3,8;2,63;0;0;64,1;22;521,9;56,7
2007;162;6,3;4,2;0;0;60,6;21,5;517,7;58,3
2007;163;4,3;2,72;3,4;0;61,4;21,6;518,4;58,3
2007;164;3,6;2,32;0;0;58,8;21,2;516,1;58,3
2007;165;5,1;3,08;0;0;56,7;20,9;513;60
2007;166;3,6;2,15;7,3;0;62,1;21,7;518,1;60
2007;167;3,6;2,66;32,6;0;93,7;26,7;548;60
2007;168;5,5;6,38;0;0;86,9;25,6;541,6;60
2007;169;3,4;3,35;6,4;0;90,4;26,2;544,6;61,7
2007;170;5,6;5,85;0;0;84,4;25,2;538,8;61,7
2007;171;5;4,59;0;0;79,7;24,5;534,2;61,7
2007;172;1,9;1,64;12,7;0;91,2;26,3;545,2;63,3
2007;173;2,6;2,96;0;0;88,3;25,8;542,3;63,3
2007;174;3,3;3,5;3,4;0;88,5;25,9;542,2;65
2007;175;4,7;4,9;0;0;83,7;25,1;537,3;65
2007;176;3,8;3,57;6,8;0;87,2;25,7;540,5;66,7
2007;177;2,4;2,45;4,4;0;89,3;26;542,5;68,3
2007;178;3,5;3,68;0;0;86,2;25,5;538,8;70
2007;179;2,6;2,48;0,8;0;85,1;25,3;537,1;71,7
2007;180;2,8;2,65;0,8;0;83,4;25,1;535,2;71,7
2007;181;3,3;3;0;0;81,2;24,7;532,2;73,3
2007;182;4;3,54;0;0;78,6;24,3;528,7;75
2007;183;1,6;1,47;6,2;0;82,9;25;533,3;76,7
2007;184;3,3;3,07;0;0;80,8;24,7;530,3;78,3
2007;185;3;2,74;4,7;0;82,8;25;532,3;80
2007;186;1,9;1,83;8,8;0;88,6;25,9;539,2;81,7
2007;187;2,8;2,93;0,7;0;87,3;25,7;537;85
2007;188;3,5;3,46;0;0;85,3;25,4;533,5;88,3
2007;189;5,3;5,08;0;0;82,3;24,9;528,4;91,7
2007;190;1,5;1,47;4,7;0;85,1;25,4;531,7;95
2007;191;1,9;1,85;2,8;0;86,2;25,5;532,6;98,3
2007;192;3,3;3,31;3,2;0;86,6;25,6;532,5;101,7
2007;193;1,7;1,68;0,6;0;86,1;25,5;531,3;103,3
2007;194;3;2,89;0,2;0;84,7;25,3;528,7;105
2007;195;6,2;5,9;0;0;81,5;24,8;522,8;106,7
2007;196;6,6;6,09;0;0;78,2;24,3;516,7;108,3
2007;197;6,7;6,14;10,3;0;80,9;24,7;520,9;110
2007;198;6,4;5,91;0;0;77,9;24,2;515;111,7
2007;199;3,3;2,9;1;0;77,1;24,1;513;113,3
2007;200;4,6;4,02;0;0;75,3;23,8;509;115
2007;201;4,6;4,16;9,8;0;78,7;24,3;514,7;116,7
2007;202;3,8;3,46;0;0;76,8;24;511,2;116,7
2007;203;2,6;2,67;18,5;0;85,6;25,4;527;118,3
2007;204;4,4;4,57;0;0;83,1;25;522,4;118,3
2007;205;2,8;2,89;5,2;0;84,6;25,3;524,7;120
2007;206;3;3,03;0,4;0;83,2;25;522,1;120
2007;207;5,3;5,27;0;0;80,7;24,6;516,9;121,7
2007;208;4,1;3,84;0;0;78,7;24,3;513;121,7
2007;209;2,1;1,99;4,8;0;80,4;24,6;515,9;123,3
2007;210;1,5;1,61;11,4;0;85,5;25,4;525,7;123,3
2007;211;2,2;2,27;1,7;0;85,2;25,4;525,1;123,3
2007;212;1,7;1,68;0;0;84,3;25,2;523,4;123,3
2007;213;3,7;3,7;0;0;82,4;24,9;519,7;121,7
2007;214;3,9;3,72;0,3;0;80,7;24,6;516,3;121,7
2007;215;2,3;2,1;0;0;79,6;24,5;514,2;121,7
2007;216;4,4;3,99;0;0;77,5;24,1;510,2;120
2007;217;5,4;4,72;0;0;75;23,7;505,5;120
2007;218;5,6;4,75;0;0;72,5;23,3;500,8;118,3
2007;219;4,6;4,07;9,9;0;75,6;23,8;506,6;118,3
2007;220;3,4;2,96;0;0;74;23,6;503,6;116,7
2007;221;1,9;1,61;0,6;0;73,4;23,5;502,6;116,7
2007;222;1,5;1,24;0;0;72,8;23,4;501,3;115
2007;223;1,4;1,24;2,4;0;73,4;23,5;502,5;115
2007;224;2,4;2,01;0,2;0;72,4;23,3;500,7;113,3
2007;225;3,9;3,22;0;0;70,6;23,1;497,5;113,3
2007;226;4;3,23;0;0;68,8;22,8;494,3;111,7
2007;227;2,9;2,33;1,3;0;68,2;22,7;493,3;111,7
2007;228;1,6;1,45;6,5;0;71,1;23,1;498,3;110
2007;229;2,7;2,2;0,1;0;69,9;22,9;496,2;110
2007;230;4,1;3,3;0;0;68;22,6;492,9;108,3
2007;231;3,5;2,85;4,2;0;68,8;22,8;494,2;106,7
2007;232;2,9;2,74;16,5;0;77,1;24,1;508;105
2007;233;2,1;2,43;23,4;0;90,1;26,1;529;103,3
2007;234;3;3,54;4,4;0;90,9;26,3;529,9;101,7
2007;235;2,6;3,01;1,7;0;90,1;26,1;528,5;101,7
2007;236;4;4,57;0;0;87,4;25,7;523,9;100
2007;237;4,1;4,37;0;0;84,7;25,3;519,6;98,3
2007;238;3,6;3,62;0;0;82,5;24,9;515,9;96,7
2007;239;2,3;2,17;0;0;81,1;24,7;513,8;95
2007;240;2,1;1,95;0;0;79,8;24,5;511,8;93,3
2007;241;2;1,8;0;0;78,6;24,3;510;91,7
2007;242;3,4;2,99;0;0;76,5;24;507;91,7
2007;243;1,4;1,48;12,7;0;84,4;25,2;518,2;90
2007;244;1,6;1,71;4,6;0;86,6;25,6;521,1;88,3
2007;245;2,3;2,4;0;0;85;25,3;518,7;86,7
2007;246;1,3;1,45;7,5;0;89,7;26,1;524,7;85
2007;247;2;2,3;11,1;0;96,3;27,1;533,5;85
2007;248;1,8;2,04;0,2;0;95;26,9;531,7;83,3
2007;249;3;3,3;0,2;0;92,7;26,5;528,6;81,7
2007;250;1,2;1,25;0,1;0;91,8;26,4;527,5;81,7
2007;251;1,1;1,25;7,9;0;97,1;27,2;534,2;80
2007;252;1,6;1,81;0;0;95,7;27;532,4;78,3
2007;253;1;1,26;11;0;100;27,7;542,1;76,7
2007;254;1,5;1,75;8,1;0;100;27,7;548,5;76,7
2007;255;1,4;1,67;0;0;98,6;27,5;546,8;75
2007;256;1,5;1,73;0;0;97,1;27,2;545,1;75
2007;257;2,9;3,22;0;0;94,4;26,8;541,9;73,3
2007;258;2,5;2,63;0,7;0;92,7;26,5;539,9;73,3
2007;259;3,3;3,44;0;0;89,6;26,1;536,5;71,7
2007;260;2,9;2,88;0;0;87;25,6;533,6;70
2007;261;1;1,11;9,9;0;95;26,9;542,4;70
2007;262;1,8;2,06;0;0;93,2;26,6;540,3;68,3
2007;263;2,6;2,84;0;0;90,6;26,2;537,5;68,3
2007;264;2,8;2,88;0;0;87,9;25,8;534,6;66,7
2007;265;3;2,92;0;0;85,2;25,4;531,7;66,7
2007;266;3,2;3;0;0;82,2;24,9;528,7;65
2007;267;3,3;2,98;0;0;79,3;24,4;525,7;65
2007;268;1,1;0,94;2;0;80,4;24,6;526,7;63,3
2007;269;1,6;1,46;2,5;0;81,4;24,8;527,8;63,3
2007;270;0,9;1,13;17,6;0;97,9;27,4;544,3;63,3
2007;271;0,8;1,1;16,6;5,8;100;27,7;554;61,7
2007;272;0,9;1,08;1,9;0,8;100;27,7;554;61,7
2007;273;1,4;1,65;0;0;98,3;27,4;552,4;61,7
2007;274;2,5;2,83;0;0;95,3;27;549,5;60
2007;275;0,8;0,92;1,8;0;96,2;27,1;550,4;60
2007;276;1,5;1,64;0;0;94,5;26,8;548,7;60
2007;277;1;1,08;0;0;93,3;26,6;547,6;58,3
2007;278;1,2;1,24;0,9;0;92,9;26,6;547,3;58,3
2007;279;0,8;0,88;0,1;0;92,1;26,4;546,5;58,3
2007;280;1,1;1,15;0;0;90,8;26,3;545,4;58,3
2007;281;1,7;1,68;0;0;89;26;543,7;56,7
2007;282;1,4;1,41;0;0;87,4;25,7;542,3;56,7
2007;283;1,3;1,24;0;0;86;25,5;541;56,7
2007;284;0,9;0,85;0;0;85,1;25,3;540,2;56,7
2007;285;0,7;0,69;1;0;85,4;25,4;540,5;55
2007;286;1,5;1,41;0;0;83,8;25,1;539,1;55
2007;287;2;1,77;0;0;81,7;24,8;537,3;55
2007;288;2,1;1,84;0;0;79,6;24,5;535,5;55
2007;289;1,9;1,61;0;0;77,8;24,2;533,9;55
2007;290;2;1,61;0,1;0;76;23,9;532,4;53,3
2007;291;0,8;0,73;2,9;0;78,5;24,3;534,5;53,3
2007;292;0,8;0,76;3;0;81,2;24,7;536,7;53,3
2007;293;0,6;0,58;0,4;0;81;24,7;536,6;53,3
2007;294;0,6;0,66;7,5;0;89,1;26;543,4;53,3
2007;295;1;1,12;0;0;88,1;25,8;542,3;51,7
2007;296;0,5;0,56;1,3;0;89;26;543;51,7
2007;297;0,5;0,58;1,1;0;89,7;26,1;543,5;51,7
2007;298;0,5;0,6;0,2;0;89,2;26;543,2;51,7
2007;299;0,6;0,61;0,1;0;88,6;25,9;542,7;51,7
2007;300;0,5;0,59;0;0;88,2;25,8;542,1;50
2007;301;1,1;1,19;0;0;86,7;25,6;540,9;50
2007;302;1,3;1,37;0;0;85;25,3;539,5;50
2007;303;0,5;0,52;0,6;0;85;25,3;539,5;50
2007;304;0,9;0,91;0,1;0;84;25,2;538,7;50
2007;305;0,6;0,59;0;0;83,3;25,1;538,1;50
2007;306;0,5;0,5;3,4;0;87;25,6;541,1;50
2007;307;0,5;0,56;2,6;0;89,6;26,1;543,1;50
2007;308;0,5;0,58;0;0;88,9;25,9;542,6;50
2007;309;0,6;0,67;0;0;88;25,8;541,9;50
2007;310;0,5;0,49;14,7;2,1;100;27,7;554;50
2007;311;0,4;0,51;12,1;11,6;100;27,7;554;50
2007;312;0,5;0,58;1,7;1,1;100;27,7;554;50
2007;313;0,5;0,54;9,7;9,1;100;27,7;554;50
2007;314;0,4;0,44;5,5;5,1;100;27,7;554;50
2007;315;0,4;0,44;13;12,5;100;27,7;554;50
2007;316;0,4;0,43;9,2;8,8;100;27,7;554;50
2007;317;0,4;0,43;10,8;10,4;100;27,7;554;50
2007;318;0,3;0,39;4,6;4,2;100;27,7;554;50
2007;319;0,3;0,38;0;0;99,5;27,6;553,6;50
2007;320;0,4;0,41;0;0;99;27,5;553,2;50
2007;321;0,4;0,41;1,5;0,4;100;27,7;554;50
2007;322;0,4;0,44;0,1;0;99,6;27,6;553,7;50
2007;323;0,8;0,97;0;0;98,4;27,4;552,7;50
2007;324;0,4;0,4;0;0;97,8;27,4;552,3;50
2007;325;0,7;0,83;0;0;96,8;27,2;551,5;50
2007;326;0,3;0,37;0;0;96,3;27,1;551,1;50
2007;327;0,4;0,39;1,4;0;97,6;27,3;552,1;50
2007;328;0,3;0,37;0,1;0;97,3;27,3;551,9;50
2007;329;0,3;0,37;4,2;1,7;100;27,7;554;50
2007;330;0,5;0,59;0;0;99,2;27,6;553,4;50
2007;331;0,5;0,54;0;0;98,6;27,5;552,9;50
2007;332;0,7;0,79;0;0;97,6;27,3;552,1;50
2007;333;0,4;0,48;3,1;0,7;100;27,7;554;50
2007;334;0,3;0,39;3,5;3,1;100;27,7;554;50
2007;335;0,4;0,41;7,5;7,1;100;27,7;554;50
2007;336;0,6;0,69;0,6;0;99,8;27,7;553,9;50
2007;337;0,4;0,44;3,3;2,7;100;27,7;554;50
2007;338;0,3;0,38;2,5;2,1;100;27,7;554;50
2007;339;0,4;0,4;0,2;0;99,8;27,7;553,8;50
2007;340;0,5;0,63;0,6;0;99,7;27,6;553,7;50
2007;341;0,5;0,58;4;3,1;100;27,7;554;50
2007;342;0,7;0,79;0;0;99;27,5;553,2;50
2007;343;0,3;0,36;4;2,8;100;27,7;554;50
2007;344;0,6;0,7;0;0;99,1;27,6;553,3;50
2007;345;0,3;0,34;5,9;4,9;100;27,7;554;50
2007;346;0,3;0,35;7,9;7,6;100;27,7;554;50
2007;347;0,3;0,35;0,3;0;100;27,7;554;50
2007;348;0,3;0,3;0;0;99,6;27,6;553,7;50
2007;349;0,4;0,47;0;0;99;27,5;553,2;50
2007;350;0,2;0,27;0;0;98,7;27,5;553;50
2007;351;0,3;0,28;0;0;98,3;27,4;552,7;50
2007;352;0,3;0,29;0;0;97,9;27,4;552,4;50
2007;353;0,2;0,25;0;0;97,6;27,3;552,1;50
2007;354;0,2;0,24;0;0;97,3;27,3;551,9;50
2007;355;0,5;0,55;0;0;96,6;27,2;551,3;50
2007;356;0,5;0,54;0;0;95,9;27,1;550,8;50
2007;357;0,5;0,5;0;0;95,3;27;550,3;50
2007;358;0,2;0,26;0;0;95;26,9;550;50
2007;359;0,6;0,6;0;0;94,2;26,8;549,4;50
2007;360;0,5;0,54;0;0;93,5;26,7;548,9;50
2007;361;0,6;0,59;0;0;92,8;26,6;548,3;50
2007;362;0,3;0,28;0;0;92,4;26,5;548;50
2007;363;0,5;0,52;0;0;91,8;26,4;547,5;50
2007;364;0,4;0,45;2,9;0;94,8;26,9;549,9;50
2007;365;0,3;0,31;1,1;0;95,8;27;550,7;50
;;;;;;;;;
Station:;10488;;;;;;;;
Hauptfrucht:;Zuckerr黚e;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2008;1;0,2;0,28;0,3;0;95,8;27;550,7;50
2008;2;0,3;0,28;0,1;0;95,6;27;550,5;50
2008;3;0,3;0,3;0,1;0;95,4;27;550,3;50
2008;4;0,3;0,36;0,1;0;95,1;26,9;550,1;50
2008;5;0,4;0,46;0,4;0;95;26,9;550;50
2008;6;0,3;0,3;3,5;0;99,1;27,6;553,3;50
2008;7;0,2;0,25;1,4;0,4;100;27,7;554;50
2008;8;0,3;0,32;0,5;0,2;100;27,7;554;50
2008;9;0,3;0,36;0;0;99,5;27,6;553,6;50
2008;10;0,3;0,35;0,1;0;99,3;27,6;553,4;50
2008;11;0,4;0,4;0,3;0;99,1;27,6;553,3;50
2008;12;0,3;0,35;0;0;98,7;27,5;552,9;50
2008;13;0,8;0,9;0;0;97,5;27,3;552;50
2008;14;0,7;0,78;0;0;96,5;27,1;551,2;50
2008;15;0,8;0,85;0;0;95,4;27;550,4;50
2008;16;0,3;0,35;0,1;0;95,1;26,9;550,2;50
2008;17;0,6;0,63;0;0;94,3;26,8;549,5;50
2008;18;0,4;0,42;1,3;0;95,5;27;550,4;50
2008;19;0,4;0,43;21,5;17,4;100;27,7;554;50
2008;20;0,4;0,47;15,2;14,7;100;27,7;554;50
2008;21;0,4;0,46;0,2;0;99,7;27,7;553,8;50
2008;22;0,4;0,4;1,7;1;100;27,7;554;50
2008;23;0,7;0,83;0;0;98,9;27,5;553,2;50
2008;24;0,4;0,5;2;0,7;100;27,7;554;50
2008;25;1;1,15;0;0;98,5;27,5;552,8;50
2008;26;0,8;0,89;3,2;1,1;100;27,7;554;50
2008;27;0,4;0,44;27,1;26,6;100;27,7;554;50
2008;28;0,4;0,45;1,9;1,4;100;27,7;554;50
2008;29;0,4;0,45;0;0;99,4;27,6;553,5;50
2008;30;0,4;0,44;2,2;1,3;100;27,7;554;50
2008;31;0,6;0,69;0;0;99,1;27,6;553,3;50
2008;32;0,4;0,47;3,1;1,9;100;27,7;554;50
2008;33;0,4;0,46;0;0;99,4;27,6;553,5;50
2008;34;1,1;1,22;0;0;97,9;27,4;552,3;50
2008;35;1,1;1,22;0;0;96,3;27,1;551,1;50
2008;36;1;1,11;0,4;0;95,5;27;550,4;50
2008;37;0,5;0,55;3,2;0;98,8;27,5;553,1;50
2008;38;0,6;0,72;0;0;97,9;27,4;552,4;50
2008;39;0,4;0,5;0;0;97,3;27,3;551,9;50
2008;40;0,5;0,51;0;0;96,7;27,2;551,4;50
2008;41;1,4;1,48;0;0;94,8;26,9;549,9;50
2008;42;0,8;0,88;0;0;93,7;26,7;549;50
2008;43;0,4;0,46;0;0;93,1;26,6;548,5;50
2008;44;0,4;0,45;0;0;92,5;26,5;548,1;50
2008;45;0,4;0,43;0,1;0;92,1;26,5;547,8;50
2008;46;0,7;0,71;0;0;91,2;26,3;547,1;50
2008;47;0,7;0,71;0;0;90,3;26,2;546,4;50
2008;48;0,9;0,89;0;0;89,2;26;545,5;50
2008;49;0,4;0,43;0,7;0;89,5;26;545,7;50
2008;50;0,8;0,74;0,3;0;89;26;545,3;50
2008;51;1,4;1,39;1,3;0;88,9;25,9;545,2;50
2008;52;0,8;0,82;0,8;0;88,8;25,9;545,2;50
2008;53;0,6;0,57;0,2;0;88,4;25,9;544,8;50
2008;54;1,5;1,46;1,1;0;87,9;25,8;544,5;50
2008;55;2,1;2;0;0;85,4;25,4;542,5;50
2008;56;1,2;1,09;0,7;0;84,9;25,3;542;50
2008;57;0,9;0,82;0,1;0;84;25,2;541,3;50
2008;58;1,1;1,02;0,6;0;83,4;25,1;540,9;50
2008;59;1,1;0,95;0;0;82,2;24,9;539,9;50
2008;60;0,6;0,51;5,7;0;88,7;25,9;545,1;50
2008;61;0,7;0,7;15,2;5,6;100;27,7;554;50
2008;62;0,8;0,9;4,8;3,9;100;27,7;554;50
2008;63;0,6;0,7;1,4;0,7;100;27,7;554;50
2008;64;0,8;0,96;1;0;100;27,7;554;50
2008;65;1;1,2;0;0;98,5;27,5;552,8;50
2008;66;1,1;1,27;0;0;96,9;27,2;551,5;50
2008;67;0,6;0,68;1;0;97,3;27,3;551,8;50
2008;68;0,6;0,68;0,1;0;96,5;27,2;551,3;50
2008;69;1,4;1,57;0;0;94,5;26,8;549,7;50
2008;70;2,2;2,36;0;0;91,6;26,4;547,3;50
2008;71;0,8;0,84;1;0;91,8;26,4;547,5;50
2008;72;1,6;1,58;3,6;0;94,3;26,8;549,5;50
2008;73;1,2;1,27;3,6;0;97,3;27,3;551,9;50
2008;74;0,9;1,04;1,2;0;97,5;27,3;552,1;50
2008;75;2;2,29;0;0;94,6;26,9;549,8;50
2008;76;0,8;0,88;6,7;1,6;100;27,7;554;50
2008;77;1;1,14;5,1;3,9;100;27,7;554;50
2008;78;0,8;0,97;2,3;1,3;100;27,7;554;50
2008;79;1;1,13;2,6;1,5;100;27,7;554;50
2008;80;1,1;1,21;0,4;0;99;27,5;553,2;50
2008;81;1,1;1,27;3,5;1,5;100;27,7;554;50
2008;82;1;1,1;0,2;0;98,9;27,5;553,1;50
2008;83;0,7;0,75;6,4;4,7;100;27,7;554;50
2008;84;1,3;1,51;0,3;0;98,4;27,5;552,8;50
2008;85;0,9;1;3,1;0,9;100;27,7;554;50
2008;86;1,1;1,29;0;0;98,4;27,4;552,7;50
2008;87;1,4;1,62;0;0;96,3;27,1;551,1;50
2008;88;2,7;2,94;0;0;92,6;26,5;548,1;50
2008;89;1,9;1,98;1,3;0;91,8;26,4;547,5;50
2008;90;2,8;2,8;0;0;88,2;25,8;544,7;50
2008;91;3;2,87;0;0;84,6;25,3;541,8;50
2008;92;1,9;1,73;0,4;0;82,9;25;540,5;50
2008;93;1,2;1,03;8,8;0;92,8;26,6;548,3;50
2008;94;1;1,19;12,8;5,9;100;27,7;554;50
2008;95;1;1,14;1,3;0,2;100;27,7;554;50
2008;96;2,2;2,49;0;0;96,9;27,2;551,5;50
2008;97;1;1,05;4,7;1,2;100;27,7;554;50
2008;98;0,8;0,92;9,8;8,9;100;27,7;554;50
2008;99;1,4;1,58;0;0;98;27,4;552,4;50
2008;100;1,1;1,19;1,4;0;98,3;27,4;552,7;50
2008;101;0,9;1;1,8;0;99,3;27,6;553,4;50
2008;102;1,7;1,94;16,3;13,7;100;27,7;554;50
2008;103;1,9;2,21;11,7;9,4;100;27,7;554;50
2008;104;2,7;3,06;0;0;96,1;27,1;550,9;50
2008;105;2,1;2,28;18,8;13,5;100;27,7;554;50
2008;106;1;1,11;26,1;25;100;27,7;554;50
2008;107;1,4;1,61;2,3;0,7;100;27,7;554;50
2008;108;2,5;2,91;0;0;96,3;27,1;551,1;50
2008;109;1,2;1,35;0;0;94,6;26,8;549,7;50
2008;110;1;1,02;4,3;0;98,7;27,5;553;50
2008;111;1;1,19;0;0;97,2;27,3;551,8;50
2008;112;2,7;3,01;0;0;93,4;26,7;548,8;50
2008;113;1,4;1,49;6,9;0,2;100;27,7;554;50
2008;114;3,3;3,76;0;0;95,2;26,9;550,2;50
2008;115;3,7;3,99;0;0;90,2;26,1;546,2;50
2008;116;1,4;1,38;4,5;0;94,1;26,8;549,4;50
2008;117;4;4,42;0;0;88,5;25,9;545;50
2008;118;4,2;4,03;0;0;83,4;25,1;540,9;50
2008;119;4,6;4,08;0;0;78,3;24,3;536,8;50
2008;120;1,5;1,2;4,1;0;81,9;24,8;539,7;50
2008;121;2,7;2,45;0;0;78,8;24,4;537,3;50
2008;122;2,6;2,14;2,2;0;78,9;24,4;537,3;50
2008;123;3,3;2,7;0,9;0;76,6;24;535,5;50
2008;124;2,8;2,25;0,7;0;74,6;23,7;533,9;50
2008;125;3,9;2,99;0;0;70,8;23,1;530,9;50
2008;126;1,8;1,3;0;0;69,1;22,8;529,6;50
2008;127;3,6;2,54;0;0;65,9;22,3;527,1;50
2008;128;4,3;2,85;0;0;62,3;21,7;524,2;50
2008;129;4,9;3,03;0;0;58,5;21,1;521,2;50
2008;130;5,1;2,97;0;0;54,7;20,5;518,2;50
2008;131;5,1;2,77;0;0;51,2;20;515,5;50
2008;132;5;2,6;0;0;47,9;19,5;512,9;50
2008;133;5,3;2,58;0;0;44,7;19;510,3;50
2008;134;5,1;2,36;0;0;41,7;18,5;507,9;50
2008;135;5,2;2,3;0;0;38,8;18;505,6;50
2008;136;4,6;1,92;0;0;36,3;17,6;503,7;50
2008;137;2,3;0,96;5,5;0;43,9;18,8;508,2;51,7
2008;138;3,7;1,75;2,9;0;45,3;19,1;509,3;51,7
2008;139;1,3;0,66;0,8;0;45,4;19,1;509,5;51,7
2008;140;2,5;1,21;0;0;44;18,8;508,3;51,7
2008;141;3,4;1,61;0;0;42;18,5;506,6;51,7
2008;142;1,4;0,65;0,3;0;41,6;18,5;506,3;51,7
