Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
2007;65;0,8;0,96;0;0;97,5;27,3;552;51,7
2007;66;1,3;1,4;0,8;0;96,9;27,2;551,4;53,3
2007;67;0,7;0,81;0;0;95,9;27,1;550,5;53,3
2007;68;1,7;1,85;0,2;0;94;26,7;548,9;53,3
2007;69;1,2;1,26;3,6;0;96,8;27,2;551,3;53,3
2007;70;2,2;2,47;0;0;93,8;26,7;548,8;53,3
2007;71;2,6;2,72;0;0;90,9;26,3;546,1;55
2007;72;2,1;2,08;0;0;88,5;25,9;544;55
2007;73;1,9;1,88;0;0;86,8;25,6;542,1;56,7
2007;74;1,4;1,36;0;0;85,2;25,4;540,8;56,7
2007;75;1,9;1,76;0;0;83,3;25,1;539;56,7
2007;76;0,7;0,68;2,6;0;85,9;25,5;541;58,3
2007;77;0,8;0,74;0,8;0;85,9;25,5;541;58,3
2007;78;0,7;0,69;0;0;85,2;25,4;540,3;58,3
2007;79;0,6;0,59;0;0;84,5;25,3;539,7;58,3
2007;80;0,6;0,6;3,1;0;87,2;25,7;542,2;58,3
2007;81;0,6;0,68;8;0;95,3;27;549,6;60
2007;82;1,5;1,78;10,2;4;100;27,7;554;60
2007;83;1,4;1,57;0;0;98,3;27,4;552,4;60
2007;84;2,7;3,03;0;0;95,1;26,9;549,4;60
2007;85;2,8;3,04;0;0;91,9;26,4;546,4;60
2007;86;2,8;2,86;0;0;89,2;26;543,5;61,7
2007;87;2,8;2,8;0;0;86,3;25,5;540,7;61,7
2007;88;2,7;2,6;0;0;83,7;25,1;538,1;61,7
2007;89;2,7;2,48;0;0;81,1;24,7;535,6;61,7
2007;90;2,8;2,47;0;0;79,2;24,4;533,1;63,3
2007;91;3,1;2,65;0;0;76,5;24;530,5;63,3
2007;92;3,3;2,69;0;0;74,5;23,7;527,8;65
2007;93;1,7;1,39;0;0;73,1;23,5;526,4;65
2007;94;2,5;1,97;0;0;71,2;23,2;524,4;65
2007;95;2,9;2,17;0;0;69,1;22,8;522,3;65
2007;96;1,4;1,05;0;0;68,1;22,7;521,2;65
2007;97;1,9;1,35;0;0;67,6;22,6;519,9;66,7
2007;98;0,9;0,64;0;0;67;22,5;519,2;66,7
2007;99;2;1,42;0;0;65,6;22,3;517,8;66,7
2007;100;1,7;1,19;0;0;64,5;22,1;516,6;66,7
2007;101;1,9;1,34;0;0;63,3;21,9;515,3;66,7
2007;102;3,7;2,52;0;0;61,8;21,7;512,8;68,3
2007;103;3,9;2,58;0;0;59,4;21,3;510,2;68,3
2007;104;4,1;2,62;0;0;58;21,1;507,6;70
2007;105;4;2,48;0;0;55,8;20,7;505,1;70
2007;106;4,1;2,5;0;0;53,5;20,4;502,6;70
2007;107;3,5;2,03;0,1;0;52,9;20,3;500,7;71,7
2007;108;1,9;1,13;0;0;51,9;20,1;499,5;71,7
2007;109;3,6;2,07;0;0;51,2;20;497,5;73,3
2007;110;2,4;1,35;0;0;50,1;19,8;496,1;73,3
2007;111;3,3;1,84;0;0;48,5;19,6;494,3;73,3
2007;112;3,7;2,04;0;0;47,9;19,5;492,2;75
2007;113;4;2,14;0;0;46,1;19,2;490,1;75
2007;114;2,3;1,25;0,4;0;46,6;19,3;489,3;76,7
2007;115;4,2;2,24;0;0;44,7;19;487,1;76,7
2007;116;4,4;2,31;0;0;44,1;18,9;484,8;78,3
2007;117;4,6;2,35;0;0;42,2;18,6;482,4;78,3
2007;118;4,5;2,28;0;0;40,3;18,3;480,1;78,3
2007;119;3,5;1,71;0;0;40,2;18,3;478,4;80
2007;120;3,8;1,84;0;0;38,8;18;476,6;80
2007;121;3,8;1,83;0;0;38,6;18;474,8;81,7
2007;122;4,1;1,97;0;0;37,1;17,8;472,8;81,7
2007;123;4,4;2,04;0;0;36,8;17,7;470,7;83,3
2007;124;4,4;2,04;0;0;35,2;17,5;468,7;83,3
2007;125;4;1,82;0;0;35,1;17,5;466,9;85
2007;126;3;1,36;0;0;34,1;17,3;465,5;85
2007;127;1,4;1,06;10,2;0;42,1;18,5;474,7;86,7
2007;128;1,7;1,42;13,5;0;50,9;19,9;486,8;86,7
2007;129;2,7;1,83;0,3;0;50,8;19,9;485,3;88,3
2007;130;1,6;1,06;1,3;0;51;20;485,6;88,3
2007;131;2,9;1,87;0;0;50,6;19,9;483,7;90
2007;132;2,8;1,86;3;0;52,2;20,2;484,8;91,7
2007;133;4;2,58;0;0;50,4;19,9;482,2;91,7
2007;134;3,7;4,87;15,6;0;58,6;21,2;493;93,3
2007;135;1,8;1,37;0,2;0;58,6;21,2;491,8;95
2007;136;2,9;2,55;2,6;0;58,6;21,2;491,9;95
2007;137;2,7;2,95;5,8;0;61,2;21,6;494,8;96,7
2007;138;4,5;3,35;0;0;59;21,2;491,4;96,7
2007;139;5,2;3,68;0;0;57,4;21;487,8;98,3
2007;140;5,3;3,57;0;0;55,1;20,6;484,2;98,3
2007;141;5,5;3,52;0;0;53,6;20,4;480,7;100
2007;142;4,4;5,67;21,9;0;63,9;22;496,9;100
2007;143;3,4;2,69;0;0;62,8;21,8;494,2;101,7
2007;144;5,2;3,92;0;0;60,3;21,4;490,3;101,7
2007;145;4,3;3,19;0,4;0;59,3;21,3;487,5;103,3
2007;146;3,6;2,71;1,2;0;59;21,2;486;105
2007;147;3;3,12;5;0;60,1;21,4;487,9;105
2007;148;1,6;2,1;32,7;0;78,9;24,4;518,4;106,7
2007;149;2,4;3;5,3;0;80,2;24,6;520,7;106,7
2007;150;3;3,31;1,8;0;79,6;24,5;519,2;108,3
2007;151;3,6;3,71;0;0;77,5;24,1;515,4;108,3
2007;152;4,7;4,64;0;0;75,1;23,8;510,8;110
2007;153;2,1;1,92;0;0;74;23,6;508,9;110
2007;154;1,5;1,4;0,1;0;73,3;23,5;507,6;110
2007;155;1,5;1,42;0,3;0;73,1;23,4;506,5;111,7
2007;156;2,1;1,9;0;0;72;23,3;504,6;111,7
2007;157;3;2,63;0;0;70,9;23,1;502;113,3
2007;158;4,8;4,04;0,2;0;68,8;22,8;498,2;113,3
2007;159;5,6;4,47;0;0;66,3;22,4;493,7;113,3
2007;160;5,6;4,25;0;0;64,5;22,1;489,4;115
2007;161;5,6;4,13;0;0;62,2;21,7;485,3;115
2007;162;6;4,32;0;0;60,4;21,4;481;116,7
2007;163;4;5;9,5;0;62,8;21,8;485,5;116,7
2007;164;3,8;2,8;0;0;61,8;21,7;482,6;118,3
2007;165;4,4;3,16;0;0;60,1;21,4;479,5;118,3
2007;166;3,1;2,67;2,1;0;60,4;21,4;478,9;120
2007;167;3,5;4,58;15,8;0;66,3;22,4;490,2;120
2007;168;5,1;4,1;0;0;64,7;22,1;486,1;121,7
2007;169;3,4;3,8;5,6;0;65,6;22,3;487,9;121,7
2007;170;5,5;4,32;0;0;63,4;21,9;483,6;121,7
2007;171;4,8;3,56;0;0;62;21,7;480;123,3
2007;172;1,7;2,15;11,6;0;66,8;22,5;489,4;123,3
2007;173;2,9;2,38;0,3;0;65,8;22,3;487,3;123,3
2007;174;3,1;3,98;8,5;0;68,1;22,7;491,8;123,3
2007;175;4,6;3,77;0;0;66,2;22,4;488,1;123,3
2007;176;3,5;3,93;5,5;0;67;22,5;489,6;121,7
2007;177;3,1;2,46;0;0;65,8;22,3;487,2;121,7
2007;178;3,2;2,49;0;0;64,5;22,1;484,7;121,7
2007;179;2,6;2,27;1,4;0;64;22;483,8;121,7
2007;180;2,7;2,19;0,6;0;63,2;21,9;482,2;120
2007;181;4;2,97;0,1;0;61,7;21,6;479,3;120
2007;182;4;2,84;0;0;60,2;21,4;476,5;118,3
2007;183;1,6;2,12;6,8;0;62,7;21,8;481,2;118,3
2007;184;3,3;2,74;1,4;0;62;21,7;479,9;116,7
2007;185;2,9;2,5;1,7;0;61,6;21,6;479,1;115
2007;186;2,2;2,81;9;0;65;22,2;485,3;113,3
2007;187;2,7;2,1;0;0;63,9;22;483,2;111,7
2007;188;3,7;2,8;0;0;62,4;21,8;480,4;110
2007;189;4,9;3,52;0;0;60,3;21,4;476,8;105
2007;190;1,5;1,96;5,6;0;62,6;21,8;480,5;100
2007;191;2,4;1,99;1,2;0;62,2;21,7;479,7;95
2007;192;2,9;2,73;2,8;0;62,4;21,8;479,7;88,3
2007;193;1,9;1,61;1,3;0;62,2;21,7;479,4;83,3
2007;194;3,1;2,13;0;0;60,6;21,5;477,3;80
2007;195;5,7;3,74;0;0;57,4;21;473,6;75
2007;196;6,2;3,85;0;0;54;20,4;469,7;70
2007;197;5,9;3,38;0;0;50,6;19,9;466,3;63,3
2007;198;5,7;3,05;0;0;47,4;19,4;463,3;60
2007;199;3,3;2,25;2,1;0;47,2;19,4;463,1;58,3
2007;200;4,2;2,11;0;0;44,8;19;461;56,7
2007;201;4,7;5,15;11,6;0;52,2;20,1;467,4;55
2007;202;3,5;2,06;0;0;49,8;19,8;465,3;55
2007;203;2,7;2,08;18,5;0;69,4;22,9;481,7;53,3
2007;204;3,9;3,57;0,1;0;65,3;22,2;478,3;53,3
2007;205;2,9;2,45;1,4;0;64,1;22;477,3;53,3
2007;206;3,3;2,6;0,1;0;61,7;21,6;474,8;51,7
2007;207;5,2;3,78;0;0;57;20,9;471;51,7
2007;208;3,5;2,24;0,4;0;55,1;20,6;469,2;50
2007;209;2,1;1,29;3,7;0;58,2;21,1;471,7;50
2007;210;1,5;1;8,8;0;68,1;22,7;479,5;50
2007;211;2,1;1,83;2,4;0;68,8;22,8;480;50
2007;212;1,6;1,37;0,4;0;67,7;22,6;479,1;50
2007;213;3,9;3,32;0;0;63,5;21,9;475,8;50
2007;214;3,2;2,39;1,5;0;62,4;21,8;474,9;50
2007;215;2,4;1,77;0;0;60,1;21,4;473,2;50
2007;216;3,8;2,63;0;0;56,8;20,9;470,5;50
2007;217;5,1;3,2;0;0;52,7;20,2;467,3;50
2007;218;5,2;2,92;0;0;49,1;19,7;464,4;50
2007;219;4,8;2,43;0;0;46;19,2;462;50
2007;220;2,6;1,22;0;0;44,4;18,9;460,8;50
2007;221;1,9;0,87;7,8;0;53,2;20,3;467,7;50
2007;222;1,5;0,89;0,2;0;52,4;20,2;467;50
2007;223;1,4;0,81;4,2;0;56,6;20,9;470,4;50
2007;224;2,7;1,77;0;0;54,4;20,5;468,6;50
2007;225;3,8;2,31;0;0;51,5;20;466,3;50
2007;226;4;2,23;0;0;48,9;19,6;464,1;51,7
2007;227;3,2;1,64;0,1;0;47,1;19,3;462,6;51,7
2007;228;1,8;0,87;11,7;0;60,3;21,4;473,4;51,7
2007;229;2,8;1,98;0,3;0;58,3;21,1;471,7;51,7
2007;230;3,9;2,66;0;0;55;20,6;469;51,7
2007;231;2,9;1,78;0,1;0;53,1;20,3;467,4;53,3
2007;232;2,2;1,28;2;0;53,9;20,4;468,1;53,3
2007;233;1,9;1,15;12,9;0;67,8;22,6;479,8;53,3
2007;234;3,1;2,73;7,8;0;73,4;23,5;484,9;55
2007;235;2,4;2,44;5,8;0;77,3;24,1;488,3;55
2007;236;4;4,41;0;0;71,8;23,2;483,9;56,7
2007;237;4;3,85;0;0;67,4;22,6;480;56,7
2007;238;3,6;3,14;0;0;63,8;22;476,9;58,3
2007;239;2;1,57;0;0;62,1;21,7;475,3;58,3
2007;240;1,9;1,41;0;0;60,4;21,4;473,9;60
2007;241;1,9;1,38;0;0;59;21,2;472,5;60
2007;242;3,2;2,2;0;0;56,7;20,9;470,3;61,7
2007;243;1,4;0,98;20,8;0;77;24,1;490,1;61,7
2007;244;1,7;1,85;1,1;0;76,2;23,9;489,4;61,7
2007;245;1,8;1,89;0;0;73,8;23,6;487,5;63,3
2007;246;1,3;1,29;3,5;0;76,1;23,9;489,7;63,3
2007;247;1,6;1,69;6,4;0;80,8;24,7;494,4;63,3
2007;248;1,5;1,75;0,4;0;78,9;24,4;493,1;65
2007;249;2,6;2,84;0,3;0;76,4;24;490,6;65
2007;250;1,1;1,17;0;0;74,9;23,7;489,4;66,7
2007;251;1,1;1,09;5,8;0;79,4;24,4;494,1;66,7
2007;252;1,6;1,81;0,7;0;78,3;24,3;493;66,7
2007;253;1;1,11;11,7;0;87,5;25,7;503,5;68,3
2007;254;1,3;1,47;10,1;0;95,5;27;512,2;68,3
2007;255;1,4;1,58;0,1;0;93,3;26,6;510,7;70
2007;256;1,6;1,79;0;0;91,7;26,4;508,9;70
2007;257;3;3,18;0;0;88,1;25,8;505,7;71,7
2007;258;2,8;2,79;0;0;85,6;25,4;503;71,7
2007;259;3,3;3,18;0;0;82,8;25;499,8;71,7
2007;260;2,9;2,68;0,6;0;80,4;24,6;497,6;73,3
2007;261;1;0,87;7,9;0;86,5;25,6;504,7;73,3
2007;262;1,8;1,81;0;0;84,3;25,2;502,9;75
2007;263;2,8;2,7;0;0;82;24,9;500,2;75
2007;264;2,9;2,69;0;0;79,8;24,5;497,5;75
2007;265;3,2;2,8;0;0;77;24,1;494,7;76,7
2007;266;3,3;2,79;0;0;74,7;23,7;491,9;76,7
2007;267;3,3;2,72;0;0;72,4;23,3;489,2;76,7
2007;268;1,1;0,87;2;0;73;23,4;490,3;78,3
2007;269;1,5;1,18;0;0;72;23,3;489,1;78,3
2007;270;0,9;0,77;14,4;0;82,5;24,9;502,7;80
2007;271;0,8;0,92;19;0;96,9;27,2;520,9;80
2007;272;1;1,11;4,1;0;99,2;27,6;523,8;80
2007;273;1,4;1,6;0;0;97,1;27,2;522,2;81,7
2007;274;2,5;2,85;0;0;94,9;26,9;519,4;81,7
2007;275;0,8;0,9;1,9;0;94,9;26,9;520,3;83,3
2007;276;1,6;1,78;0,2;0;93,7;26,7;518,8;83,3
2007;277;1,2;1,24;0;0;92,7;26,6;517,5;81,7
2007;278;1,3;1,38;3,6;0;94,5;26,8;519,8;81,7
2007;279;0,8;0,85;0;0;93,9;26,7;518,9;80
2007;280;1,1;1,18;0;0;92,9;26,6;517,8;78,3
2007;281;1,6;1,64;0;0;91,6;26,4;516,1;76,7
2007;282;1,2;1,23;0;0;90,5;26,2;514,9;76,7
2007;283;0,9;0,92;0;0;89,8;26,1;514;75
2007;284;0,8;0,84;0;0;89,1;26;513,1;75
2007;285;0,7;0,71;0,9;0;89,2;26;513,3;73,3
2007;286;1,3;1,26;0;0;88,1;25,8;512;73,3
2007;287;2;1,95;0;0;86,4;25,6;510,1;71,7
2007;288;2,2;2,11;0;0;84,5;25,3;508;71,7
2007;289;1,9;1,75;0;0;83;25;506,2;70
2007;290;2,1;1,91;1,5;0;82,6;25;505,9;68,3
2007;291;0,8;0,75;5;0;86,5;25,6;510,1;68,3
2007;292;0,9;0,9;0,2;0;86;25,5;509,4;66,7
2007;293;0,8;0,77;0;0;85,3;25,4;508,6;65
2007;294;0,6;0,59;4,3;0;88,9;25,9;512,3;65
2007;295;0,8;0,78;0;0;88,3;25,8;511,5;63,3
2007;296;0,5;0,52;2,6;0;90,6;26,2;513,7;61,7
2007;297;0,5;0,55;1;0;91,2;26,3;514,1;60
2007;298;0,5;0,57;0,3;0;91,2;26,3;513,9;58,3
2007;299;0,5;0,58;0;0;90,5;26,2;513,3;58,3
2007;300;0,5;0,57;0,3;0;90,4;26,2;513;56,7
2007;301;1,3;1,35;0;0;88,9;26;511,7;56,7
2007;302;1,1;1,16;0;0;87,7;25,8;510,5;55
2007;303;0,5;0,52;0,1;0;87,2;25,7;510,1;55
2007;304;0,9;0,9;0;0;86,2;25,5;509,2;55
2007;305;0,6;0,59;0;0;85,5;25,4;508,6;53,3
2007;306;0,5;0,49;1,9;0;87,2;25,7;510;53,3
2007;307;0,5;0,52;1,8;0;88,6;25,9;511,2;53,3
2007;308;0,6;0,55;0;0;88;25,8;510,7;53,3
2007;309;0,9;0,91;0;0;87;25,6;509,8;51,7
2007;310;0,5;0,53;6,5;0;94,3;26,8;515,8;51,7
2007;311;0,4;0,52;9,9;0;100;27,7;525,1;51,7
2007;312;0,5;0,62;3,6;0;100;27,7;528,1;51,7
2007;313;0,5;0,58;6,5;0;100;27,7;534;51,7
2007;314;0,4;0,43;3,4;0;100;27,7;537;51,7
2007;315;0,4;0,45;8;0;100;27,7;544,6;50
2007;316;0,4;0,43;5,5;0;100;27,7;549,7;50
2007;317;0,4;0,46;3,1;0;100;27,7;552,3;50
2007;318;0,3;0,4;6,5;4,4;100;27,7;554;50
2007;319;0,3;0,38;0,7;0,3;100;27,7;554;50
2007;320;0,4;0,45;0;0;99,4;27,6;553,5;50
2007;321;0,3;0,4;0,4;0;99,5;27,6;553,6;50
2007;322;0,3;0,4;0,2;0;99,3;27,6;553,4;50
2007;323;0,8;0,9;0;0;98,1;27,4;552,5;50
2007;324;0,3;0,38;0;0;97,6;27,3;552,1;50
2007;325;0,8;0,86;0;0;96,6;27,2;551,3;50
2007;326;0,4;0,41;0;0;96;27,1;550,9;50
2007;327;0,4;0,44;2,4;0;98,5;27,5;552,9;50
2007;328;0,3;0,37;0,1;0;98,2;27,4;552,6;50
2007;329;0,3;0,4;2,5;0,7;100;27,7;554;50
2007;330;0,3;0,4;0,9;0,5;100;27,7;554;50
2007;331;0,6;0,71;0;0;99,1;27,6;553,3;50
2007;332;0,7;0,76;0;0;98,1;27,4;552,5;50
2007;333;0,4;0,49;2,3;0,3;100;27,7;554;50
2007;334;0,4;0,47;1,2;0,7;100;27,7;554;50
2007;335;0,3;0,41;4,3;3,9;100;27,7;554;50
2007;336;0,6;0,67;1,3;0,6;100;27,7;554;50
2007;337;0,4;0,42;6,9;6,5;100;27,7;554;50
2007;338;0,3;0,39;2,8;2,4;100;27,7;554;50
2007;339;0,4;0,41;0;0;99,5;27,6;553,6;50
2007;340;0,5;0,62;3,9;2,8;100;27,7;554;50
2007;341;0,5;0,53;4,8;4,3;100;27,7;554;50
2007;342;0,7;0,8;0;0;99;27,5;553,2;50
2007;343;0,4;0,42;2,1;0,9;100;27,7;554;50
2007;344;0,5;0,63;0;0;99,2;27,6;553,4;50
2007;345;0,3;0,35;6,8;5,8;100;27,7;554;50
2007;346;0,3;0,36;10,7;10,3;100;27,7;554;50
2007;347;0,3;0,33;1,1;0,8;100;27,7;554;50
2007;348;0,3;0,29;0;0;99,6;27,6;553,7;50
2007;349;0,4;0,43;0;0;99,1;27,6;553,3;50
2007;350;0,2;0,26;0,1;0;98,9;27,5;553,1;50
2007;351;0,2;0,28;0;0;98,6;27,5;552,9;50
2007;352;0,2;0,27;0;0;98,2;27,4;552,6;50
2007;353;0,2;0,24;0;0;97,9;27,4;552,4;50
2007;354;0,3;0,31;0;0;97,5;27,3;552;50
2007;355;0,5;0,54;0;0;96,8;27,2;551,5;50
2007;356;0,6;0,63;0;0;96;27,1;550,9;50
2007;357;0,5;0,59;0,3;0;95,6;27;550,6;50
2007;358;0,3;0,28;0;0;95,3;27;550,3;50
2007;359;0,6;0,63;0;0;94,5;26,8;549,6;50
2007;360;0,5;0,54;0;0;93,8;26,7;549,1;50
2007;361;0,6;0,63;0;0;93;26,6;548,5;50
2007;362;0,3;0,31;0;0;92,6;26,5;548,2;50
2007;363;0,6;0,62;0;0;91,8;26,4;547,5;50
2007;364;0,5;0,48;1,3;0;92,9;26,6;548,4;50
2007;365;0,3;0,29;1,1;0;93,9;26,7;549,2;50
;;;;;;;;;
Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2008;1;0,2;0,27;0,3;0;93,9;26,7;549,2;50
2008;2;0,2;0,26;0,3;0;93,9;26,7;549,2;50
2008;3;0,3;0,29;0,1;0;93,7;26,7;549;50
2008;4;0,3;0,34;0,1;0;93,4;26,7;548,8;50
2008;5;0,4;0,42;0,4;0;93,4;26,7;548,8;50
2008;6;0,3;0,31;3,4;0;97,3;27,3;551,9;50
2008;7;0,2;0,24;0,8;0;98;27,4;552,4;50
2008;8;0,3;0,33;0,5;0;98,2;27,4;552,6;50
2008;9;0,3;0,31;0;0;97,8;27,4;552,3;50
2008;10;0,3;0,32;0;0;97,4;27,3;552;50
2008;11;0,3;0,39;0;0;96,9;27,2;551,6;50
2008;12;0,3;0,37;0;0;96,5;27,1;551,2;50
2008;13;0,8;0,9;0;0;95,3;27;550,3;50
2008;14;0,8;0,81;0;0;94,3;26,8;549,5;50
2008;15;0,8;0,86;0;0;93,2;26,6;548,6;50
2008;16;0,3;0,36;0;0;92,8;26,6;548,3;50
2008;17;0,6;0,62;0;0;92;26,4;547,7;50
2008;18;0,4;0,44;0,4;0;92;26,4;547,7;50
2008;19;0,4;0,45;15;8,2;100;27,7;554;50
2008;20;0,4;0,5;11,2;10,7;100;27,7;554;50
2008;21;0,4;0,46;0,3;0;99,8;27,7;553,9;50
2008;22;0,3;0,4;1,8;1,2;100;27,7;554;50
2008;23;0,8;0,88;0;0;98,9;27,5;553,1;50
2008;24;0,5;0,6;2;0,5;100;27,7;554;50
2008;25;1;1,13;0;0;98,6;27,5;552,9;50
2008;26;0,8;0,91;0,6;0;98,1;27,4;552,5;50
2008;27;0,4;0,45;16,3;14,3;100;27,7;554;50
2008;28;0,4;0,45;2,5;2,1;100;27,7;554;50
2008;29;0,4;0,5;0,1;0;99,5;27,6;553,6;50
2008;30;0,4;0,43;1,3;0,5;100;27,7;554;50
2008;31;0,7;0,82;0;0;99;27,5;553,2;50
2008;32;0,5;0,52;4,1;2,7;100;27,7;554;50
2008;33;0,4;0,47;0,1;0;99,5;27,6;553,6;50
2008;34;1;1,19;0;0;98;27,4;552,5;50
2008;35;1,1;1,18;0;0;96,5;27,2;551,3;50
2008;36;0,9;0,99;1,7;0;97,4;27,3;551,9;50
2008;37;0,6;0,63;6,1;3,4;100;27,7;554;50
2008;38;0,8;0,92;0;0;98,8;27,5;553,1;50
2008;39;0,4;0,5;0;0;98,2;27,4;552,6;50
2008;40;0,5;0,51;0;0;97,6;27,3;552,1;50
2008;41;1,4;1,56;0;0;95,6;27;550,5;50
2008;42;1;1,04;0;0;94,3;26,8;549,5;50
2008;43;0,4;0,46;0;0;93,7;26,7;549;50
2008;44;0,5;0,54;0;0;93;26,6;548,5;50
2008;45;0,4;0,42;0,1;0;92,6;26,5;548,2;50
2008;46;0,6;0,65;0;0;91,8;26,4;547,5;50
2008;47;0,7;0,69;0;0;90,9;26,3;546,8;50
2008;48;0,9;0,86;0;0;89,8;26,1;545,9;50
2008;49;0,4;0,43;0,4;0;89,8;26,1;546;50
2008;50;0,8;0,78;0;0;88,8;25,9;545,2;50
2008;51;1,3;1,26;0,4;0;87,8;25,8;544,4;50
2008;52;0,9;0,86;0,6;0;87,4;25,7;544;50
2008;53;0,6;0,56;0,2;0;87;25,6;543,7;50
2008;54;1,4;1,36;1,9;0;87,6;25,7;544,2;50
2008;55;2,1;2,01;0;0;85,1;25,3;542,2;50
2008;56;1,2;1,11;0,3;0;84,1;25,2;541,4;50
2008;57;1;0,95;1,4;0;84,7;25,3;541,9;50
2008;58;1,1;0,98;1,3;0;85,1;25,3;542,2;50
2008;59;1,1;1,03;0;0;83,8;25,1;541,2;50
2008;60;0,6;0,57;4;0;88,1;25,8;544,6;50
2008;61;0,7;0,78;13,9;3,7;100;27,7;554;51,7
2008;62;0,6;0,74;3,4;2,7;100;27,7;554;51,7
2008;63;0,6;0,69;1,7;1;100;27,7;554;51,7
2008;64;1,1;1,26;0,6;0;99,1;27,6;553,3;51,7
2008;65;1,1;1,29;0;0;97,5;27,3;552;51,7
2008;66;1,1;1,26;0;0;96,1;27,1;550,7;53,3
2008;67;0,6;0,67;0;0;95,3;27;550,1;53,3
2008;68;0,6;0,68;0,7;0;95,3;27;550,1;53,3
2008;69;1,8;1,97;0;0;93;26,6;548,1;53,3
2008;70;2,3;2,35;0;0;90,2;26,2;545,7;53,3
2008;71;1;0,96;1,2;0;90,8;26,2;546;55
2008;72;1,3;1,33;1,8;0;91,3;26,3;546,4;55
2008;73;0,9;0,9;3;0;93,8;26,7;548,5;56,7
2008;74;0,8;0,87;2,2;0;95,3;27;549,8;56,7
2008;75;2,2;2,42;0;0;92,6;26,5;547,4;56,7
2008;76;0,8;0,89;8,3;0,8;100;27,7;554;58,3
2008;77;0,9;1,03;4,1;3;100;27,7;554;58,3
2008;78;0,8;0,95;2;1;100;27,7;554;58,3
2008;79;1,1;1,23;5,7;4,5;100;27,7;554;58,3
2008;80;1,2;1,34;1;0;99,6;27,6;553,6;58,3
2008;81;1,1;1,21;1,2;0;99,6;27,6;553,6;60
2008;82;1,2;1,39;1,1;0;99,3;27,6;553,4;60
2008;83;0,6;0,71;7,4;6;100;27,7;554;60
2008;84;1,6;1,87;0;0;98;27,4;552,1;60
2008;85;1,2;1,31;2,1;0;98,8;27,5;552,9;60
2008;86;1,5;1,66;0,7;0;97,8;27,4;551,9;61,7
2008;87;0,9;1,05;0;0;96,8;27,2;550,8;61,7
2008;88;2,4;2,6;0;0;94,1;26,8;548,2;61,7
2008;89;1,5;1,63;1,1;0;93,6;26,7;547,7;61,7
2008;90;2,3;2,47;0;0;91,3;26,3;545,3;63,3
2008;91;3;3,03;0;0;88,2;25,8;542,2;63,3
2008;92;1,8;1,76;1,1;0;87,9;25,8;541,6;65
2008;93;1,2;1,22;7,3;0;93,8;26,7;547,6;65
2008;94;1,1;1,32;10,6;2,8;100;27,7;554;65
2008;95;1;1,2;3,2;2;100;27,7;554;65
2008;96;2,2;2,57;0,2;0;97,7;27,3;551,7;65
2008;97;1,1;1,3;3;0;99,4;27,6;553,3;66,7
2008;98;0,8;0,91;5,5;3,9;100;27,7;554;66,7
2008;99;1,3;1,48;0;0;98,6;27,5;552,5;66,7
2008;100;0,9;1,04;1,7;0;99,2;27,6;553,1;66,7
2008;101;0,9;1,01;1,4;0;99,6;27,6;553,6;66,7
2008;102;1,7;1,97;13,9;11,4;100;27,7;554;68,3
2008;103;2;2,28;7,2;4,9;100;27,7;554;68,3
2008;104;2,5;2,85;0;0;97,4;27,3;551,2;70
2008;105;1,7;1,9;2,2;0;97,7;27,3;551,5;70
2008;106;0,9;1,09;6,6;3;100;27,7;554;70
2008;107;1,8;2,05;0,6;0;98,7;27,5;552,5;71,7
2008;108;2,5;2,84;0;0;96,2;27,1;549,7;71,7
2008;109;1,3;1,44;0;0;95;26,9;548,2;73,3
2008;110;0,9;1,11;11,3;4,4;100;27,7;554;73,3
2008;111;1;1,15;0,1;0;99,1;27,6;553;73,3
2008;112;2,5;2,82;0;0;96,7;27,2;550,1;75
2008;113;1,2;1,33;6,9;1,7;100;27,7;554;75
2008;114;2,8;3,22;0;0;97,3;27,3;550,8;76,7
2008;115;3,1;3,47;0;0;94,5;26,8;547,3;76,7
2008;116;1,4;1,55;0,8;0;94;26,7;546,5;78,3
2008;117;3,7;3,97;0;0;90,8;26,2;542,6;78,3
2008;118;4;4,09;0;0;87,4;25,7;538,5;78,3
2008;119;4,4;4,28;1,2;0;85,3;25,4;535,4;80
2008;120;1,2;1,27;8,9;0;91,3;26,3;543;80
2008;121;2,1;2,33;0;0;89,7;26,1;540,7;81,7
2008;122;2,8;2,97;2,1;0;89;26;539,8;81,7
2008;123;2,8;2,94;4,1;0;90,1;26,1;541;83,3
2008;124;2,9;3;0;0;87,8;25,8;538;83,3
2008;125;4,2;4,17;0;0;84,9;25,3;533,8;85
2008;126;1,5;1,43;0;0;83,9;25,2;532,4;85
2008;127;3,5;3,28;0;0;81,8;24,8;529,1;86,7
2008;128;4,7;4,24;0;0;78,7;24,3;524,8;86,7
2008;129;4,5;3,94;0;0;76,3;24;520,9;88,3
2008;130;4,9;4,09;0;0;73,3;23,5;516,8;88,3
2008;131;4,8;3,89;0;0;71,1;23,1;512,9;90
